ENSG00000160072	ENSP00000500094	ENSG00000197785	ENSP00000368031	94.15799999999999	0.0
ENSG00000197241	ENSP00000383698	ENSG00000142583	ENSP00000366641	59.878	0.0
ENSG00000178585	ENSP00000366474	ENSG00000162441	ENSP00000383695	39.506	1.3000000000000001e-12
ENSG00000132879	ENSP00000251547	ENSG00000116663	ENSP00000365944	75.09899999999999	1.4199999999999995e-140
ENSG00000204518	ENSP00000365395	ENSG00000188984	ENSP00000352268	55.473	2.0899999999999992e-165
ENSG00000142615	ENSP00000352639	ENSG00000215704	ENSP00000365075	88.104	2.999999999999999e-175
ENSG00000186510	ENSP00000332771	ENSG00000184908	ENSP00000364831	91.266	0.0
ENSG00000142623	ENSP00000364620	ENSG00000159339	ENSP00000364597	56.951	0.0
ENSG00000162482	ENSP00000355377	ENSG00000053371	ENSP00000235835	86.56700000000001	0.0
ENSG00000173436	ENSP00000325562	ENSG00000270136	ENSP00000473550	100.0	2.77e-50
ENSG00000188257	ENSP00000364252	ENSG00000117215	ENSP00000364246	46.897	2.97e-45
ENSG00000219073	ENSP00000338369	ENSG00000142789	ENSP00000290122	92.963	8.869999999999997e-175
ENSG00000159189	ENSP00000363768	ENSG00000173369	ENSP00000313967	51.111000000000004	3.5099999999999994e-60
ENSG00000189280	ENSP00000340811	ENSG00000189433	ENSP00000345868	67.699	3.5299999999999984e-114
ENSG00000092847	ENSP00000362300	ENSG00000126070	ENSP00000362287	83.834	0.0
ENSG00000187801	ENSP00000354547	ENSG00000187815	ENSP00000361791	68.343	0.0
ENSG00000186377	ENSP00000360968	ENSG00000186160	ENSP00000334246	53.556999999999995	0.0
ENSG00000162378	ENSP00000294353	ENSG00000203995	ENSP00000360583	62.413999999999994	0.0
ENSG00000284686	ENSP00000492927	ENSG00000162407	ENSP00000360296	99.479	2.909999999999999e-143
ENSG00000137959	ENSP00000359787	ENSG00000137965	ENSP00000359783	45.055	4.719999999999999e-122
ENSG00000153898	ENSP00000284027	ENSG00000055732	ENSP00000359621	59.501000000000005	0.0
ENSG00000016490	ENSP00000234701	ENSG00000016602	ENSP00000359594	63.84	0.0
ENSG00000117226	ENSP00000359512	ENSG00000117228	ENSP00000359504	87.713	0.0
ENSG00000213512	ENSP00000294671	ENSG00000162654	ENSP00000359490	77.814	0.0
ENSG00000240038	ENSP00000481588	ENSG00000243480	ENSP00000397582	98.82600000000001	0.0
ENSG00000168765	ENSP00000336744	ENSG00000134184	ENSP00000311469	88.991	3.7099999999999995e-148
ENSG00000203859	ENSP00000358424	ENSG00000203857	ENSP00000432268	93.801	0.0
ENSG00000163131	ENSP00000357981	ENSG00000143387	ENSP00000271651	55.455	3.519999999999999e-126
ENSG00000196407	ENSP00000357807	ENSG00000159445	ENSP00000357804	38.115	2.67e-49
ENSG00000197915	ENSP00000357791	ENSG00000143631	ENSP00000357789	51.24	2.02e-36
ENSG00000244057	ENSP00000334644	ENSG00000187238	ENSP00000335358	75.362	1.21e-12
ENSG00000187223	ENSP00000357773	ENSG00000187180	ENSP00000357772	96.36399999999999	1.0299999999999999e-63
ENSG00000169474	ENSP00000357751	ENSG00000169469	ENSP00000306461	96.491	1.0300000000000001e-28
ENSG00000241794	ENSP00000376423	ENSG00000196805	ENSP00000357744	98.611	1.12e-34
ENSG00000159527	ENSP00000290722	ENSG00000163218	ENSP00000352672	61.828	1.5199999999999993e-169
ENSG00000196154	ENSP00000346294	ENSG00000196754	ENSP00000357697	61.458	2.31e-40
