ENSDARG00000034862	ENSDARP00000018993	ENSDARG00000075827	ENSDARP00000023791	47.153	3.479999999999999e-144
ENSDARG00000007804	ENSDARP00000018668	ENSDARG00000068261	ENSDARP00000089398	41.25	1.5399999999999996e-159
ENSDARG00000039131	ENSDARP00000094626	ENSDARG00000040252	ENSDARP00000013042	88.086	0.0
ENSDARG00000070579	ENSDARP00000126618	ENSDARG00000038248	ENSDARP00000055778	76.22399999999999	1.5099999999999999e-80
ENSDARG00000021688	ENSDARP00000094364	ENSDARG00000004953	ENSDARP00000100431	85.086	0.0
ENSDARG00000093857	ENSDARP00000117665	ENSDARG00000095673	ENSDARP00000121495	74.11	4.159999999999999e-164
ENSDARG00000091916	ENSDARP00000106357	ENSDARG00000099276	ENSDARP00000111789	90.943	0.0
ENSDARG00000092200	ENSDARP00000133794	ENSDARG00000093636	ENSDARP00000156849	93.391	0.0
ENSDARG00000109597	ENSDARP00000151912	ENSDARG00000110922	ENSDARP00000145978	96.86200000000001	0.0
ENSDARG00000086859	ENSDARP00000112476	ENSDARG00000090118	ENSDARP00000104702	94.94200000000001	0.0
ENSDARG00000018587	ENSDARP00000092414	ENSDARG00000078182	ENSDARP00000069439	87.546	1.1299999999999994e-162
ENSDARG00000077874	ENSDARP00000123673	ENSDARG00000069710	ENSDARP00000115101	59.951	0.0
ENSDARG00000051993	ENSDARP00000068207	ENSDARG00000092459	ENSDARP00000121744	89.36200000000001	1.7999999999999998e-125
ENSDARG00000093347	ENSDARP00000113620	ENSDARG00000069566	ENSDARP00000116854	84.41	0.0
ENSDARG00000074052	ENSDARP00000102139	ENSDARG00000074136	ENSDARP00000119774	88.632	0.0
ENSDARG00000076828	ENSDARP00000101611	ENSDARG00000088234	ENSDARP00000125182	63.043	1.68e-52
ENSDARG00000005525	ENSDARP00000108439	ENSDARG00000093003	ENSDARP00000052906	88.462	0.0
ENSDARG00000115887	ENSDARP00000155054	ENSDARG00000111625	ENSDARP00000146970	37.5	7.88e-27
ENSDARG00000078138	ENSDARP00000117757	ENSDARG00000073912	ENSDARP00000115374	52.206	2.78e-43
ENSDARG00000087359	ENSDARP00000108724	ENSDARG00000052207	ENSDARP00000052682	89.897	0.0
ENSDARG00000105181	ENSDARP00000156441	ENSDARG00000113965	ENSDARP00000149885	69.34899999999999	9.459999999999999e-110
ENSDARG00000088556	ENSDARP00000126845	ENSDARG00000104859	ENSDARP00000105069	77.04899999999999	1.44e-59
ENSDARG00000089904	ENSDARP00000137759	ENSDARG00000104083	ENSDARP00000130111	84.45200000000001	0.0
ENSDARG00000111491	ENSDARP00000153116	ENSDARG00000116066	ENSDARP00000154294	73.577	7.129999999999998e-135
ENSDARG00000097928	ENSDARP00000129812	ENSDARG00000089940	ENSDARP00000128290	73.3	0.0
ENSDARG00000023713	ENSDARP00000036702	ENSDARG00000091027	ENSDARP00000110131	66.403	2.1699999999999995e-119
ENSDARG00000097556	ENSDARP00000128795	ENSDARG00000097559	ENSDARP00000152282	93.58	0.0
ENSDARG00000058638	ENSDARP00000116699	ENSDARG00000091266	ENSDARP00000157487	65.789	5.599999999999999e-130
ENSDARG00000104972	ENSDARP00000136003	ENSDARG00000100970	ENSDARP00000068602	97.852	0.0
ENSDARG00000092883	ENSDARP00000009521	ENSDARG00000060322	ENSDARP00000079311	81.532	0.0
ENSDARG00000068220	ENSDARP00000089300	ENSDARG00000094681	ENSDARP00000119245	62.771	3.0699999999999996e-93
ENSDARG00000053845	ENSDARP00000055564	ENSDARG00000030254	ENSDARP00000050344	57.99100000000001	6.579999999999999e-83
ENSDARG00000038720	ENSDARP00000116459	ENSDARG00000054313	ENSDARP00000061676	46.44	9.539999999999997e-98
ENSDARG00000094983	ENSDARP00000149357	ENSDARG00000090873	ENSDARP00000149475	75.472	1.3700000000000003e-52
ENSDARG00000018506	ENSDARP00000092004	ENSDARG00000093932	ENSDARP00000107072	81.148	3.259999999999999e-141
ENSDARG00000103510	ENSDARP00000139936	ENSDARG00000104302	ENSDARP00000137613	87.619	1.9899999999999993e-136
ENSDARG00000098337	ENSDARP00000140611	ENSDARG00000103241	ENSDARP00000131424	74.194	3.7699999999999995e-93
ENSDARG00000103914	ENSDARP00000148712	ENSDARG00000100260	ENSDARP00000135990	65.957	2.0799999999999996e-88
ENSDARG00000101479	ENSDARP00000136091	ENSDARG00000100184	ENSDARP00000141002	78.02199999999999	3.6799999999999993e-39
ENSDARG00000038476	ENSDARP00000120131	ENSDARG00000092766	ENSDARP00000120227	92.26	0.0
ENSDARG00000110978	ENSDARP00000135079	ENSDARG00000073735	ENSDARP00000133486	96.721	4.5499999999999985e-173
ENSDARG00000088022	ENSDARP00000095791	ENSDARG00000092162	ENSDARP00000129400	83.50200000000001	0.0
ENSDARG00000111125	ENSDARP00000155801	ENSDARG00000090551	ENSDARP00000109478	82.927	7.939999999999998e-117
ENSDARG00000086569	ENSDARP00000114862	ENSDARG00000079544	ENSDARP00000149663	83.10799999999999	0.0
ENSDARG00000020738	ENSDARP00000019585	ENSDARG00000038405	ENSDARP00000116335	91.021	0.0
ENSDARG00000115690	ENSDARP00000146473	ENSDARG00000056443	ENSDARP00000153245	71.484	1.6299999999999996e-127
ENSDARG00000035088	ENSDARP00000114442	ENSDARG00000111949	ENSDARP00000153011	76.444	4.1199999999999995e-122
ENSDARG00000109888	ENSDARP00000157359	ENSDARG00000109940	ENSDARP00000148795	97.368	1.4899999999999992e-166
ENSDARG00000113893	ENSDARP00000127645	ENSDARG00000087817	ENSDARP00000129171	93.833	1.3799999999999996e-156
ENSDARG00000115817	ENSDARP00000047864	ENSDARG00000116005	ENSDARP00000100695	95.956	0.0
ENSDARG00000093476	ENSDARP00000128548	ENSDARG00000079245	ENSDARP00000099312	81.76	0.0
ENSDARG00000103530	ENSDARP00000138477	ENSDARG00000098923	ENSDARP00000136880	89.324	0.0
ENSDARG00000040433	ENSDARP00000012186	ENSDARG00000009874	ENSDARP00000114189	86.255	0.0
ENSDARG00000102981	ENSDARP00000138694	ENSDARG00000101190	ENSDARP00000137352	67.331	0.0
ENSDARG00000098162	ENSDARP00000132641	ENSDARG00000100498	ENSDARP00000132439	55.363	4.58e-108
ENSDARG00000101990	ENSDARP00000135621	ENSDARG00000101956	ENSDARP00000140795	72.086	4.4899999999999986e-158
ENSDARG00000089936	ENSDARP00000118513	ENSDARG00000038228	ENSDARP00000122385	58.946999999999996	2.9899999999999998e-37
ENSDARG00000056324	ENSDARP00000073267	ENSDARG00000046140	ENSDARP00000067840	56.536	3.7099999999999987e-121
ENSDARG00000070605	ENSDARP00000094634	ENSDARG00000094579	ENSDARP00000119435	68.065	0.0
ENSDARG00000099247	ENSDARP00000132835	ENSDARG00000104350	ENSDARP00000132760	46.269	4.8599999999999994e-39
ENSDARG00000088711	ENSDARP00000114362	ENSDARG00000054942	ENSDARP00000094378	79.851	5.1099999999999996e-80
ENSDARG00000060662	ENSDARP00000080171	ENSDARG00000030394	ENSDARP00000029412	53.571000000000005	0.0
ENSDARG00000097471	ENSDARP00000127631	ENSDARG00000037980	ENSDARP00000114273	97.87200000000001	5.71e-28
ENSDARG00000090900	ENSDARP00000106897	ENSDARG00000106212	ENSDARP00000144180	51.445	2.3799999999999996e-65
ENSDARG00000089995	ENSDARP00000105707	ENSDARG00000030881	ENSDARP00000040899	42.073	2.05e-34
ENSDARG00000089129	ENSDARP00000126185	ENSDARG00000020623	ENSDARP00000023687	54.301	2.4399999999999996e-70
ENSDARG00000018600	ENSDARP00000024120	ENSDARG00000070140	ENSDARP00000093465	84.185	0.0
ENSDARG00000008383	ENSDARP00000005640	ENSDARG00000027063	ENSDARP00000146922	69.003	0.0
ENSDARG00000037873	ENSDARP00000109527	ENSDARG00000037874	ENSDARP00000117896	91.25200000000001	0.0
ENSDARG00000116052	ENSDARP00000135332	ENSDARG00000102583	ENSDARP00000131599	95.48700000000001	0.0
ENSDARG00000078649	ENSDARP00000080852	ENSDARG00000069961	ENSDARP00000127801	27.586	3.55e-15
ENSDARG00000078180	ENSDARP00000128970	ENSDARG00000078824	ENSDARP00000152526	81.469	6.409999999999998e-166
ENSDARG00000099873	ENSDARP00000132498	ENSDARG00000101749	ENSDARP00000139644	82.171	2.1399999999999994e-149
ENSDARG00000104829	ENSDARP00000136966	ENSDARG00000102720	ENSDARP00000138775	87.5	4.509999999999999e-169
ENSDARG00000037805	ENSDARP00000055087	ENSDARG00000076848	ENSDARP00000101152	84.656	0.0
ENSDARG00000087306	ENSDARP00000151829	ENSDARG00000115425	ENSDARP00000154223	91.02600000000001	0.0
ENSDARG00000093689	ENSDARP00000119905	ENSDARG00000110539	ENSDARP00000146862	92.126	1.0799999999999998e-81
ENSDARG00000018149	ENSDARP00000067445	ENSDARG00000045886	ENSDARP00000118404	59.074	0.0
ENSDARG00000112842	ENSDARP00000153754	ENSDARG00000070414	ENSDARP00000056912	74.874	0.0
ENSDARG00000045851	ENSDARP00000067381	ENSDARG00000095324	ENSDARP00000121474	96.303	0.0
ENSDARG00000045835	ENSDARP00000042079	ENSDARG00000045834	ENSDARP00000016626	79.76899999999999	1.3699999999999999e-108
ENSDARG00000105096	ENSDARP00000131970	ENSDARG00000104976	ENSDARP00000136847	64.069	2.8799999999999997e-105
ENSDARG00000096156	ENSDARP00000125405	ENSDARG00000096153	ENSDARP00000125458	76.726	0.0
ENSDARG00000032618	ENSDARP00000029039	ENSDARG00000022165	ENSDARP00000151996	71.141	3.0499999999999997e-77
ENSDARG00000109403	ENSDARP00000130664	ENSDARG00000113738	ENSDARP00000118862	95.89	2.03e-45
ENSDARG00000087438	ENSDARP00000108883	ENSDARG00000012435	ENSDARP00000027699	50.0	3.5099999999999997e-35
ENSDARG00000003615	ENSDARP00000091817	ENSDARG00000007371	ENSDARP00000040423	68.956	0.0
ENSDARG00000106138	ENSDARP00000143440	ENSDARG00000104301	ENSDARP00000139480	50.0	2.7399999999999997e-26
